brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Others,Android,17.78,no,no,5.0,0.3,32.0,4.0,2000.0,240.0,2013.0,836.0,98.1,29.33
Apple,iOS,22.930000000000003,yes,no,8.0,7.0,64.0,4.0,3969.0,240.0,2019.0,496.0,523.51125,233.22875000000005
Apple,iOS,19.21,yes,no,8.0,7.0,64.0,4.0,5124.0,240.0,2019.0,250.0,450.41,233.22875000000005
Apple,iOS,22.930000000000003,yes,no,12.0,7.0,136.0,4.0,6675.0,240.0,2018.0,543.0,523.51125,233.22875000000005
Apple,iOS,22.930000000000003,yes,no,12.0,7.0,136.0,4.0,6675.0,240.0,2018.0,525.0,523.51125,233.22875000000005
Apple,iOS,16.03,yes,no,12.0,7.0,64.0,4.0,3174.0,208.0,2018.0,583.0,523.51125,233.22875000000005
Apple,iOS,13.97,yes,no,12.0,7.0,64.0,4.0,2658.0,177.0,2018.0,641.0,523.51125,233.22875000000005
Apple,iOS,15.4,yes,no,12.0,7.0,64.0,4.0,2942.0,194.0,2018.0,673.0,523.51125,233.22875000000005
Apple,iOS,14.92,yes,no,12.0,7.0,64.0,4.0,5493.0,80.0,2018.0,403.0,523.51125,233.22875000000005
Apple,iOS,14.92,yes,no,12.0,7.0,64.0,4.0,5493.0,80.0,2018.0,573.0,430.46,215.27
Apple,iOS,22.930000000000003,yes,no,8.0,1.2,32.0,4.0,5493.0,240.0,2018.0,673.0,350.4,140.25
Apple,iOS,13.97,yes,no,12.0,7.0,64.0,4.0,2716.0,174.0,2017.0,629.0,523.51125,233.22875000000005
Apple,iOS,13.49,yes,no,12.0,7.0,64.0,4.0,2691.0,202.0,2017.0,815.0,523.51125,230.67
Apple,iOS,11.27,yes,no,12.0,7.0,64.0,4.0,1821.0,148.0,2017.0,604.0,523.51125,233.22875000000005
Apple,iOS,12.86,yes,no,12.0,7.0,16.0,4.0,279.0,80.0,2017.0,582.0,523.51125,233.22875000000005
Apple,iOS,12.86,yes,no,12.0,7.0,16.0,4.0,279.0,80.0,2017.0,843.0,523.51125,209.6
Apple,iOS,12.86,yes,no,12.0,7.0,32.0,4.0,279.0,80.0,2017.0,637.0,480.45,192.23
Apple,iOS,22.930000000000003,yes,no,12.0,7.0,64.0,4.0,2256.0,240.0,2017.0,541.0,523.51125,233.22875000000005
Apple,iOS,22.930000000000003,yes,no,12.0,7.0,64.0,4.0,6675.0,240.0,2017.0,629.0,523.51125,233.22875000000005
Apple,iOS,22.930000000000003,yes,no,8.0,1.2,32.0,4.0,6675.0,240.0,2017.0,578.0,390.14,194.95
Apple,iOS,12.86,no,no,12.0,6.0,32.0,4.0,334.0,80.0,2016.0,558.0,523.51125,233.22875000000005
Apple,iOS,4.529999999999998,no,no,12.0,6.0,32.0,4.0,273.0,80.0,2016.0,1012.0,523.51125,233.22875000000005
Apple,iOS,12.86,no,no,12.0,6.0,32.0,4.0,334.0,80.0,2016.0,1032.0,523.51125,209.71
Apple,iOS,4.529999999999998,no,no,12.0,6.0,32.0,4.0,273.0,80.0,2016.0,1014.0,523.51125,195.08
Apple,iOS,12.86,no,no,12.0,6.0,32.0,4.0,334.0,80.0,2016.0,1007.0,449.73,134.98
Apple,iOS,12.86,no,no,12.0,6.0,32.0,4.0,250.0,80.0,2016.0,835.0,299.87,90.04
Apple,iOS,4.529999999999998,no,no,12.0,6.0,32.0,4.0,273.0,80.0,2016.0,667.0,421.02,168.42
Apple,iOS,4.529999999999998,no,no,12.0,6.0,32.0,4.0,205.0,80.0,2016.0,811.0,271.23,81.28
Apple,iOS,13.49,yes,no,12.0,7.0,32.0,4.0,2900.0,188.0,2016.0,833.0,523.51125,206.63
Apple,iOS,11.27,yes,no,12.0,7.0,32.0,4.0,1960.0,138.0,2016.0,1026.0,523.51125,164.81
Apple,iOS,22.930000000000003,yes,no,12.0,5.0,32.0,4.0,6675.0,240.0,2016.0,704.0,523.51125,233.22875000000005
Apple,iOS,10.16,yes,no,12.0,1.2,16.0,4.0,1624.0,113.0,2016.0,894.0,301.22,90.34
Apple,iOS,13.49,yes,no,12.0,5.0,16.0,4.0,2750.0,192.0,2015.0,667.0,469.94,187.96
Apple,iOS,11.27,yes,no,12.0,5.0,16.0,4.0,1715.0,143.0,2015.0,778.0,501.45,200.68
Apple,iOS,22.930000000000003,yes,no,8.0,1.2,32.0,4.0,3937.0,240.0,2015.0,572.0,523.51125,233.22875000000005
Apple,iOS,19.21,yes,no,8.0,1.2,16.0,4.0,5124.0,240.0,2015.0,547.0,360.03,179.9
Apple,iOS,12.86,no,no,8.0,1.2,32.0,4.0,250.0,80.0,2014.0,652.0,523.51125,233.22875000000005
Apple,iOS,4.529999999999998,no,no,8.0,1.2,32.0,4.0,205.0,80.0,2014.0,590.0,523.51125,233.22875000000005
Apple,iOS,12.86,no,no,8.0,1.2,32.0,4.0,250.0,80.0,2014.0,700.0,249.41,99.89
Apple,iOS,4.529999999999998,no,no,8.0,1.2,32.0,4.0,205.0,80.0,2014.0,541.0,247.7,123.84
Apple,iOS,22.930000000000003,yes,no,8.0,1.2,16.0,4.0,6675.0,240.0,2014.0,914.0,439.97,132.14
Apple,iOS,19.21,yes,no,5.0,1.2,16.0,4.0,6470.0,240.0,2014.0,719.0,400.11,160.0
Apple,iOS,13.49,yes,no,8.0,1.2,16.0,4.0,2915.0,172.0,2014.0,1082.0,420.29,126.09
Apple,iOS,11.27,yes,no,8.0,1.2,16.0,4.0,1810.0,129.0,2014.0,877.0,361.5,108.32
Apple,iOS,22.930000000000003,yes,no,5.0,1.2,16.0,4.0,6675.0,240.0,2013.0,995.0,349.7,105.04
Apple,iOS,19.21,yes,no,5.0,1.2,16.0,4.0,6470.0,240.0,2013.0,945.0,270.81,81.21
Apple,iOS,10.16,yes,no,8.0,1.2,16.0,4.0,1560.0,112.0,2013.0,1070.0,330.31,98.94
Apple,iOS,10.16,yes,no,8.0,1.2,32.0,4.0,1510.0,132.0,2013.0,712.0,299.81,119.86
Others,Android,21.43,yes,no,8.0,16.0,128.0,4.0,3400.0,166.0,2019.0,399.0,297.92,191.34
Others,Android,22.930000000000003,yes,no,8.0,5.0,32.0,4.0,5000.0,214.0,2019.0,317.0,150.95,98.09
Others,Android,19.37,yes,no,8.0,5.0,64.0,4.0,3000.0,162.0,2019.0,257.0,129.5,91.32
Others,Android,22.930000000000003,yes,no,8.0,5.0,32.0,4.0,2800.0,150.0,2019.0,499.0,100.02,50.04
Others,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,210.0,2018.0,516.0,148.73,74.51
Others,Android,22.930000000000003,yes,no,13.0,5.0,128.0,4.0,3100.0,170.0,2017.0,635.0,300.28,120.08
Others,Android,13.02,yes,no,13.0,16.0,128.0,4.0,3000.0,155.0,2017.0,783.0,400.11,160.12
Others,Android,22.930000000000003,yes,no,13.0,5.0,64.0,4.0,6600.0,240.0,2017.0,727.0,300.03,120.04
Others,Android,13.02,yes,no,13.0,16.0,64.0,4.0,2950.0,155.0,2017.0,769.0,349.87,139.93
Others,Android,13.02,yes,no,8.0,5.0,16.0,4.0,3000.0,130.0,2017.0,665.0,251.05,100.21
Others,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,167.5,2017.0,604.0,200.97,80.48
Others,Android,12.7,yes,no,8.0,3.0,32.0,4.0,3500.0,223.0,2017.0,669.0,170.73,68.24
Others,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,167.5,2017.0,624.0,183.32,73.33
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,160.0,2017.0,773.0,129.4,51.63
Others,Android,13.49,yes,no,20.7,8.0,64.0,4.0,2950.0,193.0,2016.0,608.0,249.62,99.88
Others,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2100.0,154.0,2015.0,594.0,138.99,69.51
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014.0,565.0,150.44,75.22
Others,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2700.0,142.0,2014.0,1007.0,199.31,59.78
Others,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,150.0,2014.0,951.0,77.3,23.29
Others,Android,20.32,yes,no,5.0,2.0,32.0,4.0,3500.0,150.0,2014.0,872.0,278.79,83.73
Others,Android,15.88,no,no,8.0,2.0,16.0,4.0,2800.0,232.0,2014.0,714.0,240.07,96.1
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,140.0,2014.0,551.0,241.01,120.84
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,115.0,2014.0,676.0,118.44,47.32
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014.0,985.0,279.39,83.78
Others,Android,10.95,yes,no,5.0,0.3,16.0,4.0,1850.0,140.0,2014.0,691.0,229.86,91.84
Asus,Android,19.84,yes,no,13.0,8.0,32.0,4.0,4000.0,150.0,2018.0,575.0,120.0,59.73
Asus,Android,19.84,yes,no,13.0,5.0,16.0,4.0,3000.0,140.0,2018.0,370.0,80.32,50.99
Asus,Android,15.24,yes,no,13.0,8.0,128.0,4.0,4000.0,200.0,2018.0,535.0,523.51125,233.22875000000005
Asus,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,140.0,2018.0,667.0,101.54,40.72
Asus,Android,22.930000000000003,yes,no,13.0,8.0,64.0,4.0,5000.0,180.0,2018.0,386.0,160.0,102.44
Asus,Android,15.56,yes,no,13.0,8.0,136.0,4.0,3300.0,165.0,2018.0,482.0,501.29,233.22875000000005
Asus,Android,15.56,yes,no,13.0,8.0,64.0,4.0,3300.0,165.0,2018.0,438.0,399.56,199.77
Asus,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3300.0,168.0,2018.0,511.0,250.59,125.22
Asus,Android,13.49,yes,no,13.0,8.0,32.0,4.0,4000.0,150.0,2018.0,516.0,159.32,79.71
Asus,Android,13.81,yes,no,13.0,8.0,64.0,4.0,4130.0,160.0,2017.0,585.0,249.05,124.53
Asus,Android,13.49,yes,no,13.0,8.0,64.0,4.0,3600.0,175.0,2017.0,592.0,389.3,194.68
Asus,Android,13.49,yes,no,13.0,8.0,64.0,4.0,3300.0,165.0,2017.0,722.0,399.95,159.91
Asus,Android,13.49,yes,no,13.0,13.0,16.0,4.0,3000.0,144.0,2017.0,708.0,179.78,72.07
Asus,Android,13.49,yes,no,13.0,13.0,32.0,4.0,3000.0,144.0,2017.0,781.0,151.54,60.62
Asus,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3000.0,147.0,2017.0,868.0,248.85,74.78
Asus,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3000.0,144.0,2017.0,818.0,288.91,86.63
Asus,Android,13.02,yes,no,13.0,8.0,32.0,4.0,4100.0,156.0,2017.0,542.0,181.7,90.91
Asus,Android,13.49,yes,no,13.0,8.0,32.0,4.0,5000.0,181.0,2017.0,754.0,220.61,88.18
Asus,Android,13.49,yes,no,16.0,16.0,32.0,4.0,5000.0,181.0,2017.0,797.0,248.12,99.15
Asus,Android,13.49,yes,no,13.0,8.0,32.0,4.0,5000.0,181.0,2017.0,612.0,270.5,108.13
Asus,Android,19.21,yes,no,13.0,5.0,64.0,4.0,4680.0,168.0,2017.0,847.0,300.24,90.07
Asus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,168.0,2017.0,755.0,117.86,47.12
Asus,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2650.0,120.0,2017.0,617.0,149.63,60.01
Asus,Android,13.02,yes,no,13.0,8.0,32.0,4.0,5000.0,175.0,2017.0,858.0,179.98,53.88
Asus,Android,22.930000000000003,yes,no,8.0,5.0,32.0,4.0,6675.0,240.0,2017.0,588.0,400.73,200.26
Asus,Android,13.81,yes,no,23.0,8.0,64.0,4.0,3300.0,170.0,2017.0,796.0,440.95,176.55
Asus,Android,13.49,yes,no,13.0,13.0,32.0,4.0,5000.0,170.0,2017.0,582.0,320.1,160.11
Asus,Android,16.67,no,no,5.0,2.0,32.0,4.0,3480.0,240.0,2016.0,835.0,121.03,36.12
Asus,Android,19.21,yes,no,8.0,2.0,32.0,4.0,4680.0,240.0,2016.0,1055.0,279.85,84.0
Asus,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,150.0,2016.0,981.0,129.14,38.77
Asus,Android,13.49,yes,no,16.0,8.0,32.0,4.0,4100.0,175.0,2016.0,862.0,189.07,56.51
Asus,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3000.0,151.0,2016.0,801.0,280.54,84.13
Asus,Android,22.930000000000003,yes,no,8.0,5.0,32.0,4.0,6675.0,240.0,2016.0,566.0,298.04,149.02
Asus,Android,8.73,no,no,13.0,5.0,16.0,4.0,341.0,80.0,2016.0,571.0,230.68,115.41
Asus,Android,22.930000000000003,no,no,8.0,5.0,32.0,4.0,5900.0,240.0,2016.0,1063.0,338.89,101.76
Asus,Android,13.02,yes,no,13.0,5.0,32.0,4.0,4130.0,148.0,2016.0,927.0,229.64,68.9
Asus,Android,13.49,yes,no,13.0,8.0,16.0,4.0,3000.0,150.0,2016.0,669.0,160.51,64.31
Asus,Android,13.02,yes,no,16.0,8.0,64.0,4.0,2600.0,144.0,2016.0,553.0,281.22,140.6
Asus,Android,13.02,yes,no,13.0,5.0,32.0,4.0,4100.0,158.4,2016.0,599.0,208.06,103.94
Asus,Android,16.51,yes,no,23.0,8.0,32.0,4.0,4600.0,233.0,2016.0,980.0,299.19,89.66
Asus,Android,13.81,yes,no,23.0,8.0,64.0,4.0,3000.0,170.0,2016.0,676.0,230.05,92.07
Asus,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3000.0,155.0,2016.0,578.0,329.4,164.5
Asus,Android,13.49,yes,no,13.0,5.0,32.0,4.0,5000.0,202.0,2016.0,928.0,170.86,51.33
Asus,Android,10.95,yes,no,8.0,2.0,32.0,4.0,2070.0,135.0,2016.0,866.0,107.91,32.26
Asus,Android,10.95,no,no,5.0,0.3,32.0,4.0,2070.0,125.0,2016.0,545.0,90.36,45.14
Asus,Android,13.49,yes,no,8.0,5.0,16.0,4.0,3010.0,160.0,2016.0,1003.0,150.43,45.18
Asus,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,153.0,2016.0,624.0,110.05,44.14
Asus,Android,10.95,no,no,5.0,0.3,32.0,4.0,1600.0,133.5,2015.0,727.0,71.1,28.25
Asus,Android,12.7,no,no,8.0,2.0,16.0,4.0,2070.0,140.0,2016.0,571.0,158.77,79.3
Asus,Android,12.54,no,no,10.5,5.0,16.0,4.0,400.0,170.0,2015.0,1014.0,151.11,45.34
Asus,Android,9.68,no,no,10.5,5.0,16.0,4.0,300.0,170.0,2015.0,547.0,149.3,74.59
Asus,Android,12.54,no,no,5.0,2.0,16.0,4.0,370.0,80.0,2014.0,775.0,100.73,40.38
Asus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,170.1,2015.0,862.0,179.68,53.7
Asus,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,185.0,2015.0,700.0,250.81,100.36
Asus,Android,22.930000000000003,no,no,5.0,2.0,32.0,4.0,4890.0,240.0,2015.0,999.0,160.78,48.28
Asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,135.0,2015.0,840.0,128.54,38.57
Asus,Android,13.49,yes,no,13.0,5.0,32.0,4.0,5000.0,202.0,2015.0,1089.0,169.85,51.07
Asus,Android,13.49,yes,no,13.0,5.0,64.0,4.0,3000.0,170.0,2015.0,715.0,349.91,139.84
Asus,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3000.0,190.0,2015.0,997.0,269.76,81.04
Asus,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3000.0,190.0,2015.0,1014.0,309.24,92.7
Asus,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,170.0,2015.0,880.0,221.85,66.63
Asus,Android,12.7,no,no,8.0,5.0,32.0,4.0,2040.0,140.0,2015.0,989.0,200.21,60.03
Asus,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,140.0,2015.0,592.0,211.56,105.86
Asus,Android,17.78,no,no,8.0,2.0,16.0,4.0,3500.0,240.0,2015.0,885.0,159.43,47.91
Asus,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2500.0,155.1,2015.0,568.0,108.94,54.32
Asus,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3030.0,156.0,2015.0,777.0,300.13,120.04
Asus,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4000.0,240.0,2015.0,747.0,279.44,111.77
Asus,Android,17.78,no,no,5.0,0.3,32.0,4.0,3450.0,240.0,2015.0,934.0,142.39,42.69
Asus,Android,13.49,yes,no,13.0,13.0,16.0,4.0,3000.0,170.0,2015.0,794.0,280.25,112.02
Asus,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2015.0,953.0,181.15,54.53
Asus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,170.0,2015.0,685.0,249.78,99.93
Asus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,170.0,2015.0,749.0,299.67,120.02
Asus,Android,17.78,yes,no,5.0,2.0,32.0,4.0,3950.0,240.0,2015.0,970.0,219.97,65.93
Asus,Android,10.95,no,no,5.0,0.3,32.0,4.0,2100.0,150.0,2015.0,547.0,90.36,45.07
Asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,3950.0,240.0,2015.0,557.0,160.85,80.44
Asus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,185.0,2015.0,626.0,399.88,159.9
Asus,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2500.0,140.0,2014.0,857.0,79.32,24.04
Asus,Android,12.7,no,no,8.0,0.3,136.0,4.0,2500.0,160.0,2014.0,860.0,98.93,29.7
Asus,Android,22.930000000000003,no,no,5.0,0.3,32.0,4.0,5000.0,240.0,2014.0,1059.0,199.92,60.09
Asus,Android,10.95,yes,no,5.0,2.0,32.0,4.0,2060.0,148.8,2014.0,1023.0,160.57,48.15
Asus,Android,17.78,yes,no,5.0,2.0,16.0,4.0,3950.0,240.0,2014.0,583.0,240.46,120.2
Asus,Android,17.78,no,no,5.0,2.0,16.0,4.0,3950.0,240.0,2014.0,1022.0,239.98,71.99
Asus,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2110.0,145.0,2014.0,595.0,209.4,104.74
Asus,Android,10.95,no,no,8.0,0.3,32.0,4.0,1750.0,134.0,2014.0,772.0,100.15,40.14
Asus,Android,20.32,yes,no,5.0,1.2,16.0,4.0,4000.0,240.0,2014.0,801.0,240.57,72.16
Asus,Android,20.32,no,no,5.0,2.0,16.0,4.0,4000.0,240.0,2014.0,846.0,149.96,44.92
Asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,3950.0,240.0,2014.0,731.0,130.11,51.94
Asus,Android,20.32,no,no,5.0,2.0,32.0,4.0,2865.0,240.0,2014.0,645.0,199.85,79.93
Asus,Android,17.78,no,no,2.0,0.3,32.0,4.0,2865.0,240.0,2014.0,766.0,130.92,52.43
Asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,2865.0,240.0,2014.0,705.0,209.56,83.87
Asus,Android,22.930000000000003,yes,no,5.0,1.2,16.0,4.0,6600.0,240.0,2014.0,1013.0,400.19,120.06
Asus,Android,22.930000000000003,no,no,2.0,0.3,32.0,4.0,5000.0,240.0,2014.0,800.0,220.39,66.06
Asus,Android,17.78,no,no,2.0,0.3,16.0,4.0,3910.0,240.0,2014.0,679.0,100.73,40.31
Asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2300.0,150.0,2014.0,1081.0,321.5,96.51
Asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2300.0,150.0,2014.0,1013.0,250.68,75.2
Asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2400.0,145.0,2014.0,956.0,510.6,153.19
Asus,Android,11.27,no,no,13.0,1.2,136.0,4.0,1820.0,126.0,2014.0,772.0,258.53,103.4
Asus,Android,15.24,no,no,13.0,2.0,16.0,4.0,3230.0,196.0,2014.0,947.0,200.61,60.27
Asus,Android,15.24,no,no,13.0,2.0,16.0,4.0,3300.0,196.0,2014.0,665.0,252.29,100.87
Asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2110.0,145.0,2015.0,583.0,119.17,59.6
Asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2110.0,145.0,2014.0,794.0,128.98,51.63
Asus,Android,10.16,no,no,5.0,0.3,16.0,4.0,2865.0,115.0,2014.0,910.0,129.79,39.01
Asus,Android,10.95,yes,no,5.0,2.0,32.0,4.0,2060.0,150.0,2014.0,635.0,301.02,120.56
Asus,Android,10.16,no,no,8.0,2.0,32.0,4.0,1170.0,116.0,2014.0,824.0,210.52,63.22
Asus,Android,10.64,no,no,8.0,2.0,16.0,4.0,1500.0,105.0,2013.0,604.0,289.52,115.87
Asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2400.0,145.0,2013.0,654.0,523.51125,233.22875000000005
Asus,Android,22.930000000000003,no,no,2.0,1.2,32.0,4.0,5070.0,240.0,2013.0,754.0,251.04,100.48
Asus,Android,20.32,no,no,5.0,1.2,16.0,4.0,3950.0,240.0,2013.0,847.0,150.67,45.43
Asus,Android,17.78,yes,no,5.0,1.2,32.0,4.0,3950.0,240.0,2013.0,550.0,222.43,111.13
Asus,Android,17.78,yes,no,5.0,1.2,16.0,4.0,3950.0,240.0,2013.0,1083.0,231.01,69.2
Asus,Android,15.24,no,no,8.0,1.2,16.0,4.0,3200.0,210.0,2013.0,1040.0,350.35,105.08
Asus,Android,22.930000000000003,no,no,5.0,1.2,32.0,4.0,3950.0,240.0,2013.0,549.0,400.61,200.41
Asus,Android,17.78,no,no,2.0,0.3,32.0,4.0,3950.0,240.0,2013.0,643.0,99.65,39.91
Asus,Android,17.78,no,no,5.0,1.2,16.0,4.0,3950.0,240.0,2013.0,674.0,129.02,51.56
Asus,Android,17.78,no,no,3.15,1.2,32.0,4.0,4270.0,240.0,2013.0,869.0,260.17,78.05
Asus,Android,12.7,yes,no,13.0,2.0,32.0,4.0,2400.0,141.0,2013.0,614.0,523.51125,233.22875000000005
Asus,Android,22.930000000000003,no,no,5.0,1.2,16.0,4.0,3950.0,240.0,2013.0,887.0,228.6,68.65
Asus,Android,17.78,no,no,1.0,1.2,32.0,4.0,4270.0,240.0,2013.0,753.0,109.48,44.03
Asus,Android,13.02,yes,no,13.0,8.0,32.0,4.0,5000.0,168.0,2017.0,593.0,329.63,164.92
Others,Android,10.95,yes,no,8.0,0.3,16.0,4.0,1840.0,128.0,2014.0,710.0,80.27,32.14
Others,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2520.0,135.0,2014.0,933.0,99.74,29.98
Others,Android,10.95,no,no,13.0,2.0,16.0,4.0,2100.0,119.0,2013.0,704.0,200.45,80.15
Others,Android,10.95,no,no,8.0,2.0,16.0,4.0,2000.0,135.0,2013.0,1011.0,150.1,44.93
BlackBerry,Android,13.49,yes,no,12.0,8.0,32.0,4.0,4000.0,167.0,2017.0,561.0,390.05,194.99
BlackBerry,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3000.0,178.0,2017.0,607.0,200.65,80.29
BlackBerry,Android,10.95,yes,no,12.0,8.0,64.0,4.0,3500.0,180.0,2017.0,554.0,290.61,145.28
BlackBerry,Android,13.49,yes,no,21.0,8.0,32.0,4.0,3000.0,165.0,2016.0,560.0,299.26,149.67
BlackBerry,Android,13.02,yes,no,13.0,8.0,16.0,4.0,2610.0,135.0,2016.0,920.0,200.16,60.06
BlackBerry,Android,13.34,yes,no,18.0,2.0,32.0,4.0,3410.0,192.0,2015.0,805.0,270.78,81.34
BlackBerry,Others,12.7,yes,no,8.0,2.0,16.0,4.0,2800.0,170.0,2015.0,1094.0,80.31,23.92
BlackBerry,Others,8.41,yes,no,13.0,2.0,16.0,4.0,2500.0,178.0,2015.0,903.0,181.05,54.48
BlackBerry,Others,7.78,yes,no,8.0,2.0,64.0,4.0,2100.0,140.0,2014.0,617.0,430.09,172.18
BlackBerry,Others,10.95,yes,no,13.0,2.0,32.0,4.0,3450.0,196.0,2014.0,582.0,170.08,85.05
BlackBerry,Others,8.41,yes,no,8.0,2.0,16.0,4.0,2515.0,177.0,2014.0,831.0,119.23,35.83
BlackBerry,Others,12.7,no,no,5.0,1.1,32.0,4.0,2500.0,164.0,2014.0,696.0,89.64,35.92
BlackBerry,Others,10.48,yes,no,8.0,2.0,64.0,4.0,1800.0,140.0,2013.0,625.0,389.54,155.74
BlackBerry,Others,12.7,yes,no,8.0,2.0,16.0,4.0,2880.0,170.0,2013.0,574.0,141.71,70.87
BlackBerry,Others,6.35,no,no,5.0,2.0,136.0,4.0,1450.0,120.0,2013.0,774.0,130.24,52.17
BlackBerry,Others,7.78,yes,no,5.0,2.0,32.0,4.0,2180.0,120.0,2013.0,760.0,69.0,27.63
BlackBerry,Others,10.48,yes,no,8.0,2.0,16.0,4.0,1800.0,137.5,2013.0,932.0,120.4,36.23
BlackBerry,Others,7.78,yes,no,8.0,2.0,16.0,4.0,2100.0,139.0,2013.0,814.0,109.81,32.95
Others,Android,13.81,yes,no,12.0,5.0,16.0,4.0,4180.0,165.0,2018.0,531.0,96.95,48.48
Others,Android,13.81,yes,no,13.0,5.0,64.0,4.0,3180.0,167.5,2017.0,784.0,170.48,68.12
Others,Android,13.49,yes,no,13.0,8.0,64.0,4.0,6180.0,167.5,2017.0,720.0,248.45,99.34
Others,Android,12.7,no,no,13.0,5.0,16.0,4.0,2800.0,169.0,2017.0,751.0,70.58,28.19
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,176.0,2017.0,872.0,79.04,23.88
Others,Android,12.7,no,no,13.0,2.0,32.0,4.0,2800.0,176.0,2017.0,565.0,58.54,29.29
Others,Android,13.81,no,no,13.0,5.0,16.0,4.0,3000.0,174.0,2018.0,597.0,100.49,50.15
Others,Android,12.7,yes,no,13.0,8.0,64.0,4.0,3000.0,152.0,2017.0,895.0,168.51,50.59
Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2016.0,1083.0,79.55,23.85
Others,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3150.0,142.6,2016.0,599.0,240.2,119.79
Others,Android,15.24,yes,no,24.0,8.0,64.0,4.0,3500.0,207.0,2015.0,858.0,310.61,93.23
Others,Android,15.24,no,no,8.0,2.0,32.0,4.0,3000.0,177.0,2015.0,569.0,110.74,55.21
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,5000.0,180.0,2015.0,862.0,139.96,42.05
Others,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,156.0,2015.0,572.0,79.17,39.49
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,154.0,2015.0,789.0,121.92,48.62
Others,Android,11.43,no,no,8.0,5.0,16.0,4.0,2100.0,97.0,2015.0,889.0,189.39,56.87
Others,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3200.0,177.0,2014.0,740.0,211.8,84.57
Others,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2200.0,164.0,2014.0,608.0,149.55,59.78
Others,Android,17.78,no,no,5.0,2.0,32.0,4.0,3000.0,240.0,2014.0,1090.0,131.16,39.37
Others,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,106.0,2014.0,856.0,71.07,21.38
Others,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,139.0,2014.0,637.0,148.95,59.65
Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,166.0,2014.0,1042.0,110.36,33.1
